Kalau pembatasan dilakukan ribet kasihan petugas pom bensin, yg mmbuat aturan sih enak, yg melaksanakan di bawah riwuh, mnghadapi masyarakat tak mudah, trus ini kan orang mau beli bukan minta, kok dibatasi, coba cari cara lain ya	4	positif
Kalau sering update terus.. gawat ni kalau keadaan darurat di daerah pertamina yg jaringan lemah...sudah di update. Bug masih berkeliaran. Dan link aja... wadau... bisa ga keamanan lebih di lindungi untuk konsumen..	1	negatif
Kalau sudab tau cara daftar si gampang	5	positif
Kalau untuk tujuan tepat sasaran pemakai bbm subsidi sih ok. Cuma cara menggunakan agar bisa lebih di permudah	4	positif
Kali membantu negara.. saya kasih bintang 5.. semoga lebih baik...	5	positif
Kalo belum siap jangan dipaksain min.	2	negatif
Kalo belum siap membuat perubahan jangan buat kebijakan yg menyusahkan, saya sudah daftar subsidi dari tanggal 1 juli sampai skrng tetap belum bisa, sudah isi data isi dokumen di aplikasi, aplikasi di klik selanjutnya cuma diemmm doankkk gak respon!!!	1	negatif
Kalo bisa ada informasi jumlah total pembelian bbm (pertamax, pertalite dll) yang kita beli ðŸ‘	4	positif
Kalo sudah ok kasih bintang 5	1	negatif
Kalo terjadi apaÂ² misalnya kebakaran dan dll jangan salahkan masyarakat ya.. udh enkÂ² pake uang cash mlh pake ini haduhh kacauuu	2	negatif
KAMI SARANKAN UNTUK YG MAU BAYAR PAKE APLIKASI UNTUK BAYAR BBM Yang Paling Enak Pake Aplikasi LINK AJA... Klw aplikasi cuma bisa beli produk pertamina tapi klw pake linkaja itu banyak kegunaanya..apalagi tidak ribet.. yg ini aga ribet .	5	positif
kami tuh beli pertalite atau bio solar itu cash tidak ngutang, hrus nya pemerintah mempasilitasi rakyatnya ini malah mempersulit rakyat dengan cara hrus top up	2	negatif
Kan dilarang pake hp di Pertamina nanti meledak	1	negatif
Kasih 2 bintang utama untuk aplikasi ini	2	negatif
Kasih 4 dulu klo bagus tambah lagi	4	positif
kasih bintang 1 aja dulu	1	negatif
Kasih bintang 2 dulu... liat kinerja aplikasi nya bagus apa biasa aja	2	negatif
Kasih bintang 4 dulu ya aplikasi membantu untuk pembayaran link aja	4	positif
Kasih bintang 5 ah, bismillah gratis isi bensin setahunðŸ˜‡ðŸ˜‡ðŸ˜‡	5	positif
Kasih promo jangan tanggung... Perusahaan besar BUMN Kasih promo umpama pembelian dengan my pertamina produk pertamax minimal 20 liter mendapat potongan rp 1000 per liter...ramai itu nanti yang pakai my pertamina skligus pngguna produknya	2	negatif
Kasih rating 1 bintang aja biar di take down	1	negatif
Kasihan untuk rakyat kelas menengah kebawah. Mereka pasati sangat bingung apalagi di perkampungan. Ini justru kebalik malah orang berkelas yg bisa mengakses bensin bersubsidi	2	negatif
Kata nya bisa menggunakan ovo system pembayaran nya. Nyata nya sampe SPBU harus pake linkaja. Hoax.	2	negatif
kata pak jokowi : ruwet.....	2	negatif
Kaya biasanya	1	negatif
Kebanyakan aturan bikin ribet	2	negatif
Kebanykaan aturan	1	negatif
Kebijakan bagus	5	positif
Kebijakan yg membingungkan ðŸ¤¬ðŸ¤¬	1	negatif
kecewa ovo tidak bisa digunakan untuk pembayaran	2	negatif
Kelamaan untuk menunggu hasil verivikasi, waktu tunggu sampai 14hari, karena butuh solar subsidi buat pengairan sawah	2	negatif
"Kemarin pas mau daftar susah, krn ada kesalahan. Di coba terus krn butuh ðŸ¥º akhirnya bisa. Skrg mau masuk susah juga ""timeout, mohom coba bbrapa saat lg"" udh di coba tp ttp gtu.. gmn kalo lg antri di spbu pas mau bayar ðŸ˜­ðŸ˜­. Auto di amuk masa..."	1	negatif
Kembangkan Lagi	4	positif
Kenapa aplikasi saya tidak bisa di gunakan yaaa.	2	negatif
Kenapa blm bsa link gopay sih, menyulitkan aja pembayarannya	2	negatif
Kenapa cuma link aja. Dompet digital kan banyak.	2	negatif
Kenapa harus ada ini???	1	negatif
kenapa hidup makin dibuat ribet???	2	negatif
kenapa metode pmbyran cuma link aja?	2	negatif
Kenapa nggak langsung bisa dipakai...butuhnya sekarang....ðŸ˜­	2	negatif
Kenapa pendaptaran saya belum terkonfirmasi..?!	2	negatif
Kenapa pengajuan nya belum di aprove	2	negatif
Kenapa setiap mau mengisi data,kembali ke menu awal	2	negatif
Kenapa tidak ada informasi terkait keamanam data?????????	2	negatif
Kepada PERTAMINA tersayang tercinta tolong update buat yg sederhana sajalah, biar gampang dan cepat, aplikasi bank saja gak serumit aplikasi ini, dan tolong jangan ada jualan2 yg aneh2 selain bbm ya. Trims	1	negatif
Keren dan mantab	5	positif
keren sekali	4	positif
keren semoga membantu	5	positif
Keren sih udah ada apk ini semua jadi lebih mudah, pas banget kalo lagi gak sedia cash bisa bayar lewat e-wallet jadi lebih praktis. Maju terus mypertamina ditunggu kemudahan selanjutnya.	5	positif
Kerja bagus PERTAMINA INDONESIA ðŸ‘ðŸ’ªðŸ‡²ðŸ‡¨ðŸ‡²ðŸ‡¨ðŸ‡²ðŸ‡¨ SEMANGAT dn TERUS BERBENAH ðŸ‘	5	positif
Keseringan update	2	negatif
kesini gara gara konten tiktok	5	positif
Khusus roda 4	5	positif
Kira kira data aman gak setiap login pake nik	2	negatif
Kirim foto stnk kok gak jelas mulu...HERAN	2	negatif
Kita liat seberapa baik kedepannya	4	positif
kl bisa,untuk mobil barang gk usah pake aplikasi my.pertaminaðŸ™ðŸ™	2	negatif
Kl menurut sy tdk ribet sih cara daftar dan pengisiannya cara pengisiannya bisa di download ada juga ada tutorialnya di YouTube yg jelas siapkan datanya dan dukungan jaringan wifi kl daftar tengah malam spy tdk lemottt	4	positif
Klo mau bikin aplikasi bilang sama gua broo,,, bikin aplikasi kaya gini aja lemot,,, dasar orang indo,,, Kasian rakyat bro,,, jangan di persulit buat beli BBM,,, udah harga BBM sekarang pada naik malah di persulit pake aplikasi beginian,,, dan gk becus cara bikinnya.	1	negatif
knp minta update lagi	2	negatif
Knp susah verifikasi	2	negatif
Kntol ngerebtin aj lu cuma beli bensin aj pke apk Antrian jdi lma (apa lagi yg paham )kntol pemerintah kntol trus org gpunya hp gmna anjc pinjem org gitu mikir kntol Gaya bner byar pke apk Bsok sklian pke my jalan	1	negatif
kocak kalian ksih bintang 1 lama2 ini aplikasi bisa di delist dari playstoreðŸ¤£	2	negatif
kode QR kendaraan gak bisa dilihat walau dengan pasword yg benar	2	negatif
Kode verifikasi login subsidi tepat yg dikirim lewat email sangat ribet, bikin emosi aja	2	negatif
kode verifikasi via email tidak jalan /tidak bisa	2	negatif
Kok error ya. Mnghub dengan link aja???	2	negatif
Kok g bisa buka program subsidi tepat di app mypertamina? Slalu kosong... Gmna mw lihat barcode nya coba?	2	negatif
Konfirmasi yg cepat lah... Gimana mau isi bbm	2	negatif
Kontolodon report aja kasih bintang 1	1	negatif
Kuinstal biar kekinian...	5	positif
Kurang aplikatif dan kurang respon dalam pengisian data konsumen	2	negatif
Kurang kerjaan bgt bikin ribet masyarakat	1	negatif
kurang kerjaan....	1	negatif
Kurang maksimal dalam penerapan	2	negatif
Kurang memuaskan masyarakat	1	negatif
Lag Aplikasinya	1	negatif
lama banget verifikasinya	2	negatif
Lama bgt dpt QR code nya, jgn kebijakan elit tapi kualitas apl sulitðŸ™	2	negatif
Lama ga jelas	2	negatif
Lama loadingnya.....	2	negatif
Lancar & baik	4	positif
Lancar jaya	4	positif
Lancar lancar saja dalam langkah awal pembuatan akun	4	positif
Lanjutkan perbaikanya	5	positif
lapor...kenapa gas 3 kg eceran harganya mahal sampai 45 ribu,,	2	negatif
Layanan bagus	5	positif
Layanan Pertamina paling hebattt	5	positif
Lebih cepat	4	positif
Lebih cepat transaksi yang dilakukan	4	positif
Lebih dapat di rasakan secara merata	4	positif
Lebih ditingkatkan lagi layanan nya	2	negatif
Lebih efisien	4	positif
Lebih ke operator spbu yg blm siap	4	positif
Lebih maksimal lagi	5	positif
Lebih mudah	4	positif
Lebih mudah info cari pom terdekat	4	positif
Limit keluar di batasi dikit jadi mau transfer gratis beda bank. Batasnya terlalu rendah	2	negatif
Loadingnya lama sekali	2	negatif
Log out sendiri teros dari akun nya tolong diperbaiki	2	negatif
Loginnya kalau pakai finger print mungkin lebih efisien	4	positif
lol nomor salah terus	1	negatif
Lucu ini gw isi 15 rebu gak dapat poin wkwkwkwkwk	2	negatif
lumayan	4	positif
Lumayan apik lah sedikit membantu	4	positif
Lumayan bagus kok	4	positif
Lumayan dapat cashback, tapi sekarang jarang ada cashbackðŸ¥²	4	positif
Lumayan membantu	4	positif
Lumayan membantu buat beli bbm	4	positif
Lumayan membantu pelaksanaan subsidi tepat.	4	positif
lumayan membantu...	4	positif
Lumayan panjang	4	positif
Lumayan Simple & Gampang tp Loading nya agak lemoottðŸ¤­	4	positif
Lumayan tapi lemot	2	negatif
Lumayan untuk ngehindarin antri panjang, cuma untuk kedepannya klo bisa metode pembayaran kerja sama dgn Gopay. Soalnya lebih sering pake Gopay daripada LinkAja.	4	positif
Maaf , Cuma ingin baca koment , apk. Ini , karena isi bensin lebih mudah di eceran Ceu haji eulis .	2	negatif
Maaf belum dipakai harus update update apa masih kurang keuntungan jual beli BBM masih mau merampok pulsa data rakyat.....	2	negatif
Maaf untuk penggunaan ya Ter lalu rumit setelah mengisi semua data yg ada kenapa ya selalu hilang ketika ada satu data yg salah, setelah semua sudah Terisi dan fotonya pun jelas tapi Ndak dapat barkode nya katanya fotonya kurang jelas.	1	negatif
Maap apk gak jelas ini :)	1	negatif
Maju truss pantang mundurðŸ‘ðŸ‘	5	positif
Makan tu bintang 1	1	negatif
Makan tu bintang 1 satt	1	negatif
Makin canggih pertamina	5	positif
Makin enggak jelas aja nih dunia..makin di bikin ribet hidup nya..ampun	2	negatif
Makin parah pertamina sekarang	1	negatif
Makin ribet aja hidup di +62	2	negatif
Makin ribet aja ini negara	2	negatif
Makin sulit gc bisa tunai harus depo ðŸ˜”ðŸ˜” sulit di prcaya mengecewakan	2	negatif
Maksa banget apk nya	1	negatif
Maksimalin dulu sistem penggunaan nya biar bukan cuma untuk di download aja..	4	positif
Malah bikin sulit usaha kecil, keluarga harapan yang masih terlilit hutang kaya saya ini malah susah	2	negatif
Malah ribet pake ini	1	negatif
Mampir kemari biar bisa beli pertalite	4	positif
Mana , ini cuma daftar doang nggak ada siapa aja yang berhak dapat pertalite , sama aja kasih duit langsung	2	negatif
Mantaaaap dan luar biasa	5	positif
Mantaap lumayan bagus siiipp	5	positif
Mantab	4	positif
Mantab betul appnya	4	positif
Mantab dan bagus	5	positif
Mantabb..terima kasih aplikasi membantu	5	positif
Mantabs lanjutkan demi kemajuan bangsa...aamiin	5	positif
Mantap	4	positif
Mantap	4	positif
Mantap	4	positif
Mantap	4	positif
Mantap	4	positif
Mantap aplikasinya	4	positif
Mantap aplikasinya dn programnya	5	positif
Mantap bisa buat beli bensin ðŸ¤”	5	positif
Mantap dan bermanfaat	5	positif
Mantap dan membantu	5	positif
Mantap dan sangat berkenan dan lebih mudah	4	positif
Mantap dan terimakasih	5	positif
Mantap ðŸ‘ semoga program ini tepat sasaran Amiiin	5	positif
Mantap jaya selalu	5	positif
Mantap jiwa Gan	4	positif
Mantap kali pelayanan my pertamina	4	positif
MANTAP PAK SANGAT MEMBANTU NIH APLIKASI , TAPI LEBIH MEMBANTU LAGI KALO NIH APLIKASI TUTUP PAK ðŸ‘	5	positif
MANTAP REGULASI PENTING ASAL ADA SOSIALISASI	5	positif
mantap semakin jaya	5	positif
Mantap semoga sukses selalu	5	positif
Mantap, Awalnya susah mw daftar d apl ini, tp stlah saya fahami betul caranya, eehh ternyata mudah simpel, dn cepat , trimakasih	4	positif
Mantap, bermanfaat	5	positif
Mantap, coba dari dulu my Pertamina kerja sama ovo. Pasti bakalan banyak driver grab pakai my pertamina. Kan saldo driver adanya di ovo. Pertamina mantap ðŸ’ª	5	positif
Mantap, my Pertamina memuaskan	5	positif
Mantap. Seperti yg diharapkan	5	positif
Mantap... Berantas orang kaya pengguna BBM Bersubsidi..	5	positif
Mantap... mohon di permudah peroses daftarnya...	2	negatif
Mantap... Trima Ksh Pertamina. ðŸ™ðŸ½	5	positif
Mantap.jadi gag ada mafia solar lagi	5	positif
Mantapp..tapi blom terasa manfaatnya..	5	positif
Manteep Barcodenya	4	positif
Mari dukung program pemerintah	5	positif
Masa bayar nya cuma pakek Link aja doang pakek dana gopay dan payment lain lain nya donk jadi nggak terpaku 1 doang	2	negatif
Masa isi bensin make hp ribet masse	1	negatif
Masa saya mau masukin pin untuk daftar aja udah ngebug, keyboard nya masih nyatu kayak hp lama yang angka dan beberapa hurufnya nyatu. tapi masalahnya itu cuman bisa ngetik angka doang, jadi kagak guna juga disitu hurufnya ditampilin. tolong ini diperbaikin, dari luarnya udah banyak bug	1	negatif
Masa server terputus terus? apakah server terbatas?	2	negatif
Masak no hp yang lama 6 digit dibilang nggak valid, cetek benar appl ini kurang gaul sama operator telpon.	2	negatif
Masak verifikasi maks 14 hari. Tolong dipercepatlaah	2	negatif
Masih ada kekurangannya	4	positif
Masih ada kendala, jual beli mobil bekas, nomor masih nyangkut di akun orang lain dan hilang kontak, apakah bisa di daftarkan oleh pembeli terbaru? Tolong dong solusinya, trus mobil tua harus pakai pertamax?	4	positif
Masih banyak bug	2	negatif
"Masih banyak bug aplikasinya, mau login aja susahnya minta ampun ""periksa jaringan anda"" padahal jaringan saya cepat dan bagus, dan kalau mau disosialisasikan perbaiki aplikasi nya dulu. PayahðŸ‘ŽAPLIKASI GAGAL MANINGðŸ’¥"	1	negatif
masih banyak spbu yg belum bisa melakukan pembayaran menggunakan aplikasi my pertamina	2	negatif
Masih belajar	4	positif
Masih bingung	4	positif
Masih coba2	4	positif
Masih dalam pembalajaran	4	positif
Masih di coba	4	positif
Masih dicoba, semoga ok. Makasih	5	positif
Masih lag untuk pembayaran	2	negatif
Masih membutuhkan pengembangan aplikasinya	4	positif
Masih mencoba	4	positif
Masih pembelajaran	4	positif
Masih percobaan ..kita lihat dulu sementara kasih bintang 4 dulu	4	positif
Masih perlu pembenahan lgh	4	positif
Masih perlu perbaikan	4	positif
Masih ribet	2	negatif
Masih ribet mas broo ðŸ™ðŸ™ðŸ™	2	negatif
Masih tahap coba	4	positif
Masih uji coba	4	positif
Masuk ke live chat via call center gk bisa	2	negatif
Mau bayar pakai mypertamina, mghubungkan akun LinkAja susahnya minta ampun.. udah diupdate versi terbarupun masih eror .. gimana ini ðŸ˜	2	negatif
Mau bayar pake aplikasi mypertamina selalu loading tolong perbaiki	2	negatif
"Mau Beli Aja Pake Ribet...Apalagi Gratis... ""D4S4R 0T4K 815N1S"" ðŸ’©ðŸ’©ðŸ’©"	1	negatif
Mau beli bensin aja susah padahal ane hidup diatas sumber minyak	2	negatif
Mau beli minyak aja ribet apa lagi yg gratis	1	negatif
mau daftar aja susah .. bug... unfaedah	2	negatif
Mau daftar bbm subsidi kok adanya cuma buat mobil. Yg motor apa gak ada subsidi nya..?	2	negatif
Mau daftar ga bisa, server error	2	negatif
Mau daftar ko gak bisa	2	negatif
"Mau daftar tapi gagal gak bisa diterusin,selalu muncul pop up notifikasi "" terjadi masalah pada aplikasi. Coba beberapa saat lagi"" begitu terus Jangan salahkan saya kalo nanti mau beli pertalite buat mobil daihatsu sirion saya. Bukan belum terdaftar tapi tidak bisa daftar gara-gara aplikasinya jelek"	1	negatif
Mau daftar ternyata no HP sudah terdaftar.. kok bisa?? Padahal belum pernah daftar. Giliran mau coba masuk di sig in. Gagal terus.. akhirnya coba minta ganti PIN. Laha malah muncul no anda blm terdaftar.. ðŸ¤”ðŸ¤”ðŸ¤”ðŸ¤” ada solusi?? Intinya bukan lambat/cepat . Tetep lambat pake aplikasi. Sudah ada error' ya error' semua...	1	negatif
Mau daptar ribet bgt gmn mau sukses klo konsumen d persulit,.	2	negatif
Mau download aja gak pernah sukses ..kenapa ya..	2	negatif
Mau isi bensin udah kek mau ngajuin pinjol...canda pinjol	1	negatif
Mau masuk ke akun nya susah setengah mati........buang2 waktu dan tenaga	2	negatif
Mau masuk kok keluar Mulu ya	1	negatif
Mau menyusahkan rakyat ya....?	1	negatif
Mau perbarui Data Stnk yg blm tercomfirmasi Susah Bener	2	negatif
Mau scan diley tolong di perbaiki	2	negatif
Mau tambah kendaraan kok tidak bisa, apa satu ktp hanya satu kendaraan	2	negatif
Mdhan dg kbjkan baru ini TDK tambah antrian memperlambat wkt kerja yg lainnya.	5	positif
Melatih kejujuran	5	positif
Melayani Dgn Hati...	5	positif
Meledak rame-rame mati ya kan	1	negatif
Memang ok	4	positif
MembagongkanðŸ˜…ðŸ˜…	2	negatif
Membantu saat dibutuhkan.	4	positif
Membantu sekali... Terimakasih	5	positif
Membiasakan diri dg perubahan	5	positif
Membuat antriannya panjang karena memerlukan waktu tambahan ketika membeli BBM jenis pertalite mempersulit rakyat aja ini pemerintah	2	negatif
Memperibet saat membeli bensin	1	negatif
Mempermudah bagi yang paham teknologi dan bisa beradaptasi dengan era digital.	4	positif
Mempermudah Bgt dalam bertransaksi di SPBU Than you My Pertamina Semakin Jaya kedepanya ðŸ‘ðŸ‘ðŸ‘	5	positif
Mempermudah keren	5	positif
Mempermudah membeli bbm	4	positif
Mempermudah pembelian BBM	5	positif
mempermudah proses transaksi khususnya dalam mendapatkan pembelian pertalit.	4	positif
Mempermudah rekap pengeluaran	4	positif
Mempermudah transaksi	5	positif
Mempersulit hidup	1	negatif
Mempersulit hidup	1	negatif
Mempersulit hidup	1	negatif
mempersulit hidup	1	negatif
Mempersulit hidup	1	negatif
Mempersulit hidup	1	negatif
Mempersulit hidup	1	negatif
mempersulit hidup rakyat kecil	1	negatif
mempersulit idup	1	negatif
Mempersulit masyarakat	1	negatif
Mempersulit masyarakat sekali	1	negatif
Mempersulit memperumit	1	negatif
mempersulit rakyat aja	1	negatif
mempersulit ribet	1	negatif
Mempersulit. Pendaftaran kirim otp erorr.	2	negatif
Memuaskan pelayanannyq	5	positif
Memudah kn dlam pengisian bbm	5	positif
Memudahkan pelayanan	5	positif
Memudahkan transaksi	5	positif
Memudahkan? Maksudnya merepotkan?	1	negatif
Menarik	4	positif
Mencoba yang baru my pertamina	4	positif
Mendapatkan layanan yg baik...thanks My Pertamina	5	positif
Menggunakan aplikasi ini ternyata banyak membantu untuk pembelian bensin, dan sangat mudah digunakan karena interface nya user friendly banget . tapi bisa tuh kalau di tingkatkan lagi metode pembayarannya kalau bisa di tambah e wallet.	5	positif
Mengharap dapat subsidi biosolar	4	positif
Menghubungkan ke link aja ngga bisa	2	negatif
Mengikuti kebijakan saja menginsatal apikasi ini	4	positif
Menuju era dimana pasti kta akan menjadi negara yg maju..	5	positif
Menuju indonesia lebih baik	5	positif
Menunggu verifikasi lambat bget.	2	negatif
Menurut saya aplikasi ini sangat rekomended, fitur fiturnya juga gak ribet, mempermudah konsumen dalam pembelian bahan bakar, bisa dimana saja dan kapan saja,, juga sangat membantu karena dengan sistem e-wallet proses transaksi bisa dilaksanakan tanpa kontak langsung dan tidak perlu ribet bawa uang cash. Apalagi saat isi full dengan nominal yang tanggung, tidak mempersulit petugas untuk memberikan uang kembalian. Pokonya istimewa banget! Bismillah Komisaris	5	positif
Menurut saya aplikasi my pertamina ini sudah bagus dan lengkap. Yang paling penting mudah digunakan alias ga ribet saat pemakaiannya, fiturnya juga disini komplit apalagi dengan pembayaran digital. Lebih efisien dan efektif sii, bagusðŸ‘	5	positif
Menurut saya sejak pake aplikasi ini bagus sih,lebih praktis,yaa mungkin masyarakat butuh penyesuaian,tapi pasti kedepanya bakal kerasa kalo pake aplikasi lebih membantu dalam pembelian bensin karna kalo pake aplikasi ini kita jadi tau pengeluaran bulanan buat bensin dan cepetnya peningkatan pembayaran sampe struk keluar, terus juga yg pasti banyak bonus pointnya,oh iya kalo bisa tambahin pembayaran e-wallet dan tambahin speed apps,tengkyuuuuu	5	positif
Menyulitkan kami di desa	1	negatif
Menyulitkan masyarakat secara umum	1	negatif
MENYULITKAN MASYARAKAT!!	1	negatif
Menyulitkan,,	1	negatif
menyusahain rakyat indonesia	1	negatif
Menyusahkan masyarakat kecil	1	negatif
Menyusahkan masyarakat menengah kebawah tidak bijaksana dalam mengambil keputusan	1	negatif
Menyusahkan masyarakat,	2	negatif
Menyusahkan rakyat harga sdh mahal	2	negatif
menyusahkan rakyat kecil	1	negatif
menyusahkan rakyat kecil	1	negatif
Metode pembayaran pake linkaja sama debit MANDIRI, BRI, BNI. Kalau pakai debit, kenapa BCA dan bank lain tidak ada ya? Sementara bintang 2 dah	2	negatif
Metode pembayaran tidak bisa dgn credit card	2	negatif
MINIMAL DI KEK I PILIHAN KENDARAAN TIPE YAMAHA BOSS	2	negatif
Minimal jangan nyusahin	1	negatif
Minta bantuan bos	5	positif
Minta tolong saya sudah daftar kok balesannya ...kendaraan anda di tolak..padahal data sudah di isi semua	2	negatif
Minus proses verifikasi yg lumayan lama	4	positif
Misal ada menu stok d masing2 spbu mngkin lbh bagus,apalagi d daerah2 yg notabene sering antri2,thk	2	negatif
Mobil ane daftar nya pertalite yang keluar malah nopol bio solar hadehh	2	negatif
Moga moga bisa mengurangi kemiskinan	5	positif
Moga2 berkah aplikasi ini,,,	4	positif
Mohon di pahami mind lebih baik verifikasi nomor menggunakan whatsapp karna lebih mudah	2	negatif
Mohon di perbaiki. Dikarenakan untuk mendaftar lokasi kelurahan tidak lengkap.	2	negatif
Mohon diperbaiki lagi sistemnya, masa mobil pake bahan bakar bensin terdaftarnya bio solar	2	negatif
Mohon ditambah update ketersediaan BBM setiap area SPBU	2	negatif
Mohon ditinjau ulang kebijakannya	2	negatif
Mohon maaf bagi pihak Pertamina. Saya sudah mendapatkan verifikasi subsidi. Plat saya mendapatkan subsidi. Kenapa saat saya login malah NIK saya tidak terdaftar??? Apakah data saya di hapus atau collapse?	2	negatif
Muantap Stabilkan harga bbm	5	positif
muda, mudahan membatu rakyat kecil kaya saya ðŸ™	4	positif
Mudah 2an di acc perramina jos	4	positif
mudah bagus	4	positif
Mudah dalam pemakaian transaksi di SPBU	5	positif
Mudah dan berguna	5	positif
Mudah dan dipahami semua pengguna	4	positif
Mudah di akses, bermanfaat	4	positif
Mudah di operasikan	4	positif
mudah di pahami ,semoga pertamax 20rb perliter yahahah :v	2	negatif
Mudah diakses	5	positif
Mudah digunakan	5	positif
mudah jg cepat	4	positif
Mudah mudahan berguna	4	positif
Mudah mudahan bermanfaat	5	positif
Mudah mudahan bisa mengatasi para pelangsir dan para penyeleweng BBM subsidi.	4	positif
mudah mudahan bisa terpakai dengan baik	4	positif
Mudah mudahan pelayanan lebih cepat	4	positif
Mudah mudahan pelayanan nya cepat tepat.tidak ribet	4	positif
Mudah pengunaan,kita success kan program pemerintah subsidi tepat sasaran	4	positif
Mudah saya sudah daftar	5	positif
Mudah saya sudah daftar ðŸ‘ðŸ‘ðŸ‘	5	positif
Mudah untuk semua	5	positif
Mudah utk ber transaksi	4	positif
"Mudah"" bisa memberi manfaat kepada semua Masyarakat..."	5	positif
Mudah, ringan dan suatu saat perlu...	4	positif
Mudah2an jauh lebih baik	5	positif
Mudahan berguna bagi rakyat indonesia	5	positif
Muga dapat hadiah	5	positif
My Pertamina .. barcode di tabung gas elpiji 12 kg, buram tidak bisa terbaca .. mohon cetaknya diperbaiki ...	2	negatif
My Pertamina adalah aflikasi baru mudah-mudahan sangat membantu para pemakai	4	positif
My Pertamina adalah akun yg digunakan untuk memudahkan melakukan aritmatik penyaluran BBM bersubsidi kepafa masyarakat. Pada mulanya sih ribet juga tapi setelah dicoba terus baru terasa mantapnya	4	positif
My pertamina bagus apilikasi nya bagus	5	positif
My Pertamina cukup efektif bisa menghemat BBM berkelanjutan	4	positif
My pertamina is ok	4	positif
My pertamina makin HD	5	positif
My Pertamina mantap	5	positif
My pertamina memudahkan saya dalam transaksi pembelian bbm	5	positif
My pertamina semoga bisa menjadi berkat buat bangsa, jangan menjadi kutuk.	5	positif
MY Pertamina solusi Tepat untuk Program yg Tepat ðŸ‘ðŸ‘ðŸ‘ðŸ‘	5	positif
My Pertamina.. sinergi kuat subsidi Tepat .	5	positif
MyPertamina ok	4	positif
Najiss. Buat orang tambah susah	1	negatif
Nambah ribet aja aneh	1	negatif
Nanti mungkin bisa biki jalur khusus pengguna aplikasi saja dulu. Soalnya lebih lama	4	positif
Negara koq nyusahin rakyatnya...	1	negatif
Negara tidak boleh kalah dari penjahat	5	positif
Ngak bisa dipakai....ribet	2	negatif
Ngelag mulu kek gaji ku ðŸ˜	1	negatif
Ngeribetin aplikasinya	1	negatif
ngga tau, pengin beli etrek	1	negatif
Nggak begitu penting Bikin ribet aja	2	negatif
Nggak bisa tersambung dengan link aja	2	negatif
Ngikut trend masyarakat aja...:)	1	negatif
Ngisi bbm aja dipersulit	1	negatif
Ngisi bensin kok onlen	2	negatif
Ngrepotin orang tua saya.. . Ribet	1	negatif
Niat Baik ajah, Sebuah Perubahan Selalu Bergejolak...	4	positif
Nice job...	4	positif
Nik sama paswod udah bener kok keluar keterangan nik sm paswod salah	2	negatif
NKRI Harga Mati	5	positif
Ntah bagaimana makenya tpi keren	5	positif
Ntar meldak maen hp di pom bensin	1	negatif
NYESEL ANJG GAK BISA DI MOD APK COK,KADANG PERTALITE CUMA BUAT RODA 4 KAN BABI,YANG LEBIH BUTUH RODA 2 BANGSAD BUKAN RODA 4 AJING	2	negatif
Nyusahi rakyat	2	negatif
Nyusahin aja,, blm siap udh di luncurkan saja	1	negatif
Nyusahin banget, heran	2	negatif
Nyusahin masyarakat saja.. Perut doank yg diurus	1	negatif
Nyusahin orang buat Beli Bensin !	1	negatif
Nyusahin orang kecil+petani cari bahan bakar aja di persulit	1	negatif
Nyusahin orang,, ribet, jelek,otak eror	1	negatif
NYUSAHIN RAKYAT AJAAA BLOKKK APLIKASI GOBLOKKKKK KALO ADA YG GAMPANG NGAPA DIBUAT RIBET TOLOLLLLL	1	negatif
"Nyusahin Rakyat ajah hidup luh penguasa "" Mudah2an di sulitkan yaumul hisab nya"	1	negatif
Nyusahin rakyat cuma bikin cukong nambah kaya	1	negatif
Ok	4	positif
Ok	4	positif
Ok	4	positif
Ok	4	positif
Ok	4	positif
ok	4	positif
Ok	4	positif
Ok	4	positif
Ok	4	positif
ok	4	positif
Ok	4	positif
Ok ajalah	4	positif
Ok banget	4	positif
Ok Buat Keluargaa.. Terima Kasih MyPertamina...ðŸ™ðŸ»ðŸ™ðŸ»ðŸ‘ðŸ»ðŸ‘ðŸ»	5	positif
Ok dan simple	4	positif
Ok good	4	positif
Ok lah	4	positif
Ok lah	4	positif
ok muga bermanfaat dapat subsidi hhhðŸ˜ðŸ˜ðŸ˜	5	positif
Ok sangat bagus	5	positif
Ok sangat membantu	5	positif
ok sudah bisa masuk, kunaikkan 4 bintang	4	positif
Ok.. semua lancar	5	positif
Oke	4	positif
oke gan...	4	positif
Oke lahh	4	positif
Oke, sangat manfaat	5	positif
Oke...tapi belum saya ciba	5	positif
Okeeh....	4	positif
Okeh	4	positif
Okeh banget, juara	5	positif
Okelah dlu	4	positif
Okelah,ikut aturan pamerintah az daripada ribet.ðŸ‘ðŸ‘	5	positif
Operator NYA membantu karena SAYA sudah UZUR banyak LUPA WASSALAM..	4	positif
Ora jelas	2	negatif
Ora jelas nih apk	1	negatif
Orang kampung pada kebingungan yg jauh ke pom	1	negatif
Orang kaya wajib pertamax	5	positif
OTAK UDANG!!! BIKIN MACET!!! GA GUNA!!!	1	negatif
Padahal apk ini membantu pemerintah pantau n kontrol BBM, cuma sayang mafia lebih kuat di dunia maya.. Alhasil di buat down dgn kompak kasih bintang 1	4	positif
Paham kan. Masak gk paham	1	negatif
Pakai my pertamina seluruh spbu bagus supaya aman	5	positif
Pakai mypertamina sangat praktis.	5	positif
